time (us),GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
436110001, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
438176768, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
440242981, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
442309512, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
444375842, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
446442167, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
448508480, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
450574322, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
452640905, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
454706710, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
456772984, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
458840009, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
460906617, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
462972932, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
465039766, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
467106252, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
469172053, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
471238480, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
473304246, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
475370574, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
477436467, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
479503250, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
481568568, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
483633859, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
485700784, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
487766840, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
489832710, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
491898966, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
493964914, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
496031399, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
498098191, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
500164160, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
502231195, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
504298366, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
506365214, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
508430367, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
510497361, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
512562717, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
514629760, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
516695762, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
518762743, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
520828665, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
522894908, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
524961244, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
527027007, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
529092852, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
531159407, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
533225985, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
535291892, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
537358335, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
539424658, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
541491014, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
543556848, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
545623937, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
547690633, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
549756609, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
551822501, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
553889512, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
555956542, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
558023409, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
560090433, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
