time (us),GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
106434135, 2, 9, 35.4175676, -119.0511642, 143, 0.47, 46.8, 180, 188, 332, -13, 45, -18, 35.4176060, -119.0512710
106441685, 2, 9, 35.4175676, -119.0511642, 143, 0.47, 46.8, 180, 188, 332, -13, 45, -18, 35.4176060, -119.0512710
106445234, 2, 9, 35.4175672, -119.0511640, 143, 0.27, 46.8, 180, 188, 333, -9, 26, -26, 35.4176060, -119.0512710
106544964, 2, 9, 35.4175665, -119.0511645, 143, 0.44, 46.8, 180, 189, 336, -44, 5, -15, 35.4176060, -119.0512710
106645267, 2, 9, 35.4175662, -119.0511640, 143, 0.25, 46.8, 180, 190, 339, -15, 20, -25, 35.4176060, -119.0512710
106745159, 2, 9, 35.4175657, -119.0511635, 143, 0.37, 46.8, 180, 191, 342, -23, 29, -34, 35.4176060, -119.0512710
106844971, 2, 9, 35.4175653, -119.0511625, 143, 0.64, 46.8, 180, 192, 345, -35, 53, -42, 35.4176060, -119.0512710
106945319, 2, 9, 35.4175650, -119.0511614, 143, 0.87, 46.8, 180, 193, 348, -30, 82, -41, 35.4176060, -119.0512710
107045062, 2, 9, 35.4175646, -119.0511612, 143, 0.43, 46.8, 180, 194, 352, -26, 34, -38, 35.4176060, -119.0512710
107145392, 2, 9, 35.4175640, -119.0511617, 143, 0.65, 46.8, 180, 195, 355, -65, 1, -16, 35.4176060, -119.0512710
107245174, 2, 9, 35.4175636, -119.0511625, 143, 0.52, 46.8, 180, 196, 358, -32, -41, -4, 35.4176060, -119.0512710
107345515, 2, 9, 35.4175633, -119.0511632, 143, 0.55, 46.8, 180, 197, 361, -38, -39, 16, 35.4176060, -119.0512710
107445321, 2, 9, 35.4175630, -119.0511641, 143, 0.62, 46.8, 180, 198, 364, -23, -58, 29, 35.4176060, -119.0512710
107545662, 2, 9, 35.4175626, -119.0511646, 143, 0.46, 46.8, 180, 198, 366, -21, -41, 39, 35.4176060, -119.0512710
107645404, 2, 9, 35.4175623, -119.0511650, 143, 0.27, 46.8, 180, 199, 369, -24, -12, 57, 35.4176060, -119.0512710
107745786, 2, 9, 35.4175618, -119.0511654, 143, 0.30, 46.8, 180, 200, 371, -4, -29, 51, 35.4176060, -119.0512710
107845581, 2, 8, 35.4175617, -119.0511654, 143, 0.35, 46.8, 186, 200, 374, 26, -23, 43, 35.4176060, -119.0512710
107945840, 2, 9, 35.4175615, -119.0511656, 143, 0.24, 46.8, 180, 200, 376, 9, -22, 41, 35.4176060, -119.0512710
108045722, 2, 8, 35.4175613, -119.0511657, 143, 0.18, 46.8, 186, 200, 378, -1, -18, 43, 35.4176060, -119.0512710
108145550, 2, 8, 35.4175610, -119.0511657, 143, 0.17, 46.8, 186, 201, 380, -3, -17, 36, 35.4176060, -119.0512710
108245804, 2, 8, 35.4175611, -119.0511655, 143, 0.14, 46.8, 186, 201, 381, 13, 4, 41, 35.4176060, -119.0512710
108345636, 2, 9, 35.4175609, -119.0511650, 144, 0.11, 46.8, 180, 200, 383, 11, -2, 27, 35.4176060, -119.0512710
108445903, 2, 9, 35.4175607, -119.0511648, 144, 0.12, 46.8, 180, 200, 384, -12, 0, 25, 35.4176060, -119.0512710
108507960, 2, 9, 35.4175607, -119.0511648, 144, 0.12, 46.8, 180, 200, 384, -12, 0, 25, 35.4176060, -119.0512710
108545777, 2, 9, 35.4175607, -119.0511645, 144, 0.16, 46.8, 180, 200, 385, 11, -12, 17, 35.4176060, -119.0512710
108645971, 2, 9, 35.4175605, -119.0511639, 144, 0.30, 46.8, 180, 199, 385, -5, 30, 10, 35.4176060, -119.0512710
108745887, 2, 9, 35.4175603, -119.0511625, 144, 0.74, 46.8, 180, 199, 386, 12, 73, -11, 35.4176060, -119.0512710
108845730, 2, 9, 35.4175601, -119.0511613, 144, 0.85, 46.8, 180, 199, 386, 22, 82, -25, 35.4176060, -119.0512710
108945986, 2, 9, 35.4175599, -119.0511605, 144, 0.77, 46.8, 180, 198, 386, 11, 76, -26, 35.4176060, -119.0512710
109045815, 2, 9, 35.4175595, -119.0511599, 144, 0.76, 46.8, 180, 197, 386, -10, 76, -17, 35.4176060, -119.0512710
109146733, 2, 9, 35.4175590, -119.0511590, 144, 0.85, 46.8, 180, 197, 387, -21, 82, -18, 35.4176060, -119.0512710
109246007, 2, 9, 35.4175585, -119.0511579, 144, 1.01, 78.3, 180, 196, 387, -30, 97, -13, 35.4176060, -119.0512710
109346277, 2, 9, 35.4175580, -119.0511569, 144, 0.85, 85.3, 180, 196, 388, -3, 85, -20, 35.4176060, -119.0512710
109446184, 2, 9, 35.4175575, -119.0511557, 144, 0.96, 92.1, 180, 195, 388, -12, 96, -28, 35.4176060, -119.0512710
109546405, 2, 8, 35.4175570, -119.0511543, 145, 1.18, 95.8, 186, 194, 387, -16, 117, -36, 35.4176060, -119.0512710
109646820, 2, 8, 35.4175566, -119.0511537, 145, 1.00, 95.0, 186, 194, 388, -7, 99, -22, 35.4176060, -119.0512710
109746138, 2, 8, 35.4175563, -119.0511527, 145, 0.87, 89.8, 186, 193, 389, 9, 86, -28, 35.4176060, -119.0512710
109846263, 2, 8, 35.4175560, -119.0511521, 145, 0.66, 89.8, 186, 193, 389, -8, 66, -31, 35.4176060, -119.0512710
109946307, 2, 8, 35.4175553, -119.0511519, 145, 0.78, 89.8, 186, 193, 390, -31, 71, -12, 35.4176060, -119.0512710
110046603, 2, 8, 35.4175547, -119.0511518, 145, 0.50, 89.8, 186, 192, 390, -1, 50, -5, 35.4176060, -119.0512710
110166526, 2, 8, 35.4175542, -119.0511521, 145, 0.45, 89.8, 186, 193, 391, -22, 39, 21, 35.4176060, -119.0512710
110246249, 2, 8, 35.4175537, -119.0511523, 145, 0.04, 89.8, 186, 193, 392, 1, 4, 18, 35.4176060, -119.0512710
110346474, 2, 8, 35.4175533, -119.0511528, 145, 0.21, 89.8, 186, 193, 392, -19, -9, 27, 35.4176060, -119.0512710
110446393, 2, 8, 35.4175530, -119.0511541, 145, 0.38, 89.8, 186, 193, 393, -7, -37, 52, 35.4176060, -119.0512710
110546625, 2, 8, 35.4175529, -119.0511556, 145, 0.72, 19.6, 186, 193, 393, 10, -72, 70, 35.4176060, -119.0512710
110573919, 2, 8, 35.4175529, -119.0511556, 145, 0.72, 19.6, 186, 193, 393, 10, -72, 70, 35.4176060, -119.0512710
110646910, 2, 7, 35.4175525, -119.0511571, 145, 0.93, 302.4, 230, 193, 393, -28, -89, 81, 35.4176060, -119.0512710
110746814, 2, 7, 35.4175523, -119.0511583, 145, 0.91, 290.4, 230, 193, 395, 15, -90, 78, 35.4176060, -119.0512710
110846630, 2, 7, 35.4175520, -119.0511583, 146, 0.43, 290.4, 230, 194, 396, 20, -38, 59, 35.4176060, -119.0512710
110946965, 2, 7, 35.4175514, -119.0511584, 146, 0.34, 290.4, 230, 194, 397, -15, -31, 41, 35.4176060, -119.0512710
111046735, 2, 7, 35.4175509, -119.0511588, 146, 0.28, 290.4, 230, 195, 397, 4, -27, 36, 35.4176060, -119.0512710
111167213, 2, 7, 35.4175505, -119.0511588, 146, 0.01, 290.4, 230, 195, 397, -1, 0, 33, 35.4176060, -119.0512710
111246903, 2, 8, 35.4175502, -119.0511583, 146, 0.25, 290.4, 186, 196, 397, -1, 25, 21, 35.4176060, -119.0512710
111347229, 2, 7, 35.4175500, -119.0511575, 146, 0.47, 290.4, 230, 195, 398, 1, 47, 6, 35.4176060, -119.0512710
111447468, 2, 8, 35.4175496, -119.0511568, 146, 0.69, 290.4, 186, 195, 397, -26, 64, -3, 35.4176060, -119.0512710
111547330, 2, 9, 35.4175492, -119.0511567, 146, 0.57, 290.4, 180, 194, 397, -21, 53, 1, 35.4176060, -119.0512710
111648029, 2, 9, 35.4175491, -119.0511567, 146, 0.45, 290.4, 180, 193, 396, 2, 45, 2, 35.4176060, -119.0512710
111747437, 2, 8, 35.4175490, -119.0511569, 146, 0.24, 290.4, 223, 193, 395, 0, 24, 6, 35.4176060, -119.0512710
111847268, 2, 9, 35.4175486, -119.0511568, 146, 0.39, 290.4, 180, 192, 395, -22, 32, 7, 35.4176060, -119.0512710
111947572, 2, 9, 35.4175485, -119.0511567, 146, 0.43, 290.4, 180, 191, 394, 22, 37, 3, 35.4176060, -119.0512710
112047377, 2, 9, 35.4175484, -119.0511561, 146, 0.66, 353.6, 180, 190, 392, -2, 66, 0, 35.4176060, -119.0512710
112167364, 2, 9, 35.4175480, -119.0511564, 146, 0.27, 353.6, 180, 189, 391, -16, 22, 9, 35.4176060, -119.0512710
112247480, 2, 9, 35.4175477, -119.0511564, 146, 0.31, 353.6, 180, 188, 388, 2, 31, 12, 35.4176060, -119.0512710
112347312, 2, 9, 35.4175473, -119.0511563, 146, 0.36, 353.6, 180, 187, 385, -7, 35, 12, 35.4176060, -119.0512710
112447619, 2, 9, 35.4175470, -119.0511561, 146, 0.36, 353.6, 180, 186, 382, 0, 36, 13, 35.4176060, -119.0512710
112547375, 2, 9, 35.4175466, -119.0511558, 146, 0.66, 49.0, 180, 184, 378, -10, 65, 16, 35.4176060, -119.0512710
112640639, 2, 9, 35.4175466, -119.0511558, 146, 0.66, 49.0, 180, 184, 378, -10, 65, 16, 35.4176060, -119.0512710
112647665, 2, 9, 35.4175461, -119.0511557, 145, 0.64, 78.7, 180, 183, 374, -29, 56, 30, 35.4176060, -119.0512710
112747598, 2, 9, 35.4175459, -119.0511556, 145, 0.43, 78.7, 180, 181, 369, -12, 41, 38, 35.4176060, -119.0512710
112947778, 2, 9, 35.4175458, -119.0511556, 145, 0.36, 78.7, 180, 178, 360, -22, 29, 27, 35.4176060, -119.0512710
