time (us),GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
21786812, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
23853291, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
25920705, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
27986199, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
30052964, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
32119994, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
34186011, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
36252889, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
38319282, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
40385189, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
42451872, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
44518772, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
46586219, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
48652568, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
50718906, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
52785124, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
54851517, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
56917476, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
58984353, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
61049533, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
63116271, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
65183732, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
67250293, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
69317616, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
71384383, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
73450665, 0, 0, 0.0000000, 0.0000000, -17, 0.00, 0.0, 9999, 9999, 9999, 0, 0, 0, 0.0000000, 0.0000000
